city,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel
湖州,2021-02-15,13°,5°,阴,北风,3级,55,良,
湖州,2021-02-16,15°,0°,阴~多云,东北风,2级,48,优,
湖州,2021-02-17,7°,0°,晴,东北风,3级,45,优,
湖州,2021-02-18,11°,2°,晴,西北风,2级,46,优,
湖州,2021-02-19,20°,7°,晴,西南风,2级,47,优,
湖州,2021-02-20,25°,6°,晴,西南风,微,43,优,
湖州,2021-02-21,26°,10°,晴~阴,西南风,2级,42,优,
湖州,2021-02-22,26°,6°,阴~多云,东北风,微,64,良,
湖州,2021-02-23,15°,5°,多云,东风,3级,44,优,
湖州,2021-02-24,16°,9°,多云,东南风,3级,39,优,
湖州,2021-02-25,14°,8°,中雨~小雨,西北风,3级,33,优,
湖州,2021-02-26,9°,8°,小雨,东北风,微,25,优,
湖州,2021-02-27,12°,9°,小雨,东北风,3级,33,优,
湖州,2021-02-28,14°,10°,阴~小雨,东南风,微,32,优,
湖州,2021-03-01,13°,4°,小雨,西北风,3级,31,优,
湖州,2021-03-02,10°,2°,多云~阴,北风,3级,35,优,
湖州,2021-03-03,10°,7°,阴~小雨,东南风,3级,55,良,
湖州,2021-03-04,16°,5°,阴~多云,西北风,2级,47,优,
湖州,2021-03-05,12°,8°,小雨,东南风,微,61,良,
湖州,2021-03-06,10°,5°,小雨,东北风,3级,33,优,
湖州,2021-03-07,8°,5°,小雨,北风,3级,39,优,
湖州,2021-03-08,12°,7°,小雨,东南风,微,47,优,
湖州,2021-03-09,10°,6°,小雨~多云,东北风,2级,30,优,
湖州,2021-03-10,16°,8°,多云~小雨,东南风,3级,49,优,
湖州,2021-03-11,11°,9°,中雨~多云,东南风,微,42,优,
湖州,2021-03-12,12°,6°,阴~多云,西北风,3级,39,优,
湖州,2021-03-13,17°,6°,阴~多云,东南风,2级,57,良,
湖州,2021-03-14,19°,9°,多云,东南风,微,66,良,
湖州,2021-03-15,24°,12°,阴~小雨,东南风,2级,66,良,
湖州,2021-03-16,14°,9°,小雨,东北风,3级,56,良,
湖州,2021-03-17,9°,8°,中雨~阴,东风,2级,64,良,
湖州,2021-03-18,14°,11°,阴~小雨,东风,2级,50,优,
湖州,2021-03-19,12°,10°,小雨,东北风,2级,40,优,
湖州,2021-03-20,11°,8°,小雨,西北风,3级,33,优,
湖州,2021-03-21,14°,3°,阴~多云,西北风,3级,80,良,
湖州,2021-03-22,15°,3°,晴,西北风,2级,61,良,
湖州,2021-03-23,19°,10°,阴,东南风,3级,63,良,
湖州,2021-03-24,20°,7°,阴~晴,西南风,微,57,良,
湖州,2021-03-25,23°,8°,晴,东南风,2级,66,良,
湖州,2021-03-26,25°,14°,晴~小雨,东南风,3级,60,良,
湖州,2021-03-27,19°,11°,小雨~多云,西风,2级,42,优,
湖州,2021-03-28,26°,12°,晴,西北风,2级,58,良,
湖州,2021-03-29,27°,15°,晴~小雨,东南风,2级,91,良,
湖州,2021-03-30,20°,13°,阴~小雨,东北风,微,106,轻度,
湖州,2021-03-31,17°,14°,阴~小雨,东风,3级,137,轻度,
绍兴,2021-01-01,7°,-2°,晴,西南风,1级,57,良,
绍兴,2021-01-02,8°,0°,晴~多云,东北风,2级,76,良,
绍兴,2021-01-03,9°,4°,多云,东风,2级,81,良,
绍兴,2021-01-04,14°,5°,阴,东北风,1级,74,良,
绍兴,2021-01-05,8°,2°,小雨~阴,东北风,2级,58,良,
绍兴,2021-01-06,5°,-3°,阴,北风,2级,50,优,
绍兴,2021-01-07,0°,-6°,阴,北风,3级,72,良,
绍兴,2021-01-08,1°,-5°,多云~晴,西北风,3级,55,良,
绍兴,2021-01-09,4°,-3°,晴~多云,西北风,2级,63,良,
绍兴,2021-01-10,6°,-1°,多云,西北风,1级,74,良,
绍兴,2021-01-11,7°,0°,多云~晴,西北风,2级,86,良,
绍兴,2021-01-12,11°,2°,晴,西南风,2级,73,良,
绍兴,2021-01-13,16°,3°,晴,西南风,2级,67,良,
绍兴,2021-01-14,19°,7°,多云~晴,南风,1级,77,良,
绍兴,2021-01-15,21°,4°,小雨~多云,西风,2级,81,良,
绍兴,2021-01-16,8°,0°,阴~多云,东北风,3级,119,轻度,
绍兴,2021-01-17,7°,0°,多云~晴,北风,2级,73,良,
绍兴,2021-01-18,12°,0°,晴,西南风,微,80,良,
绍兴,2021-01-19,14°,4°,晴,东南风,2级,74,良,
绍兴,2021-01-20,18°,9°,晴~多云,东南风,2级,48,优,
绍兴,2021-01-21,23°,11°,多云~小雨,东北风,1级,58,良,
绍兴,2021-01-22,12°,7°,小雨,东北风,微,76,良,
绍兴,2021-01-23,9°,5°,小雨~阴,西北风,2级,35,优,
绍兴,2021-01-24,8°,5°,阴~多云,东北风,微,131,轻度,
绍兴,2021-01-25,14°,9°,阴~小雨,西北风,1级,93,良,
绍兴,2021-01-26,10°,7°,阴~小雨,西北风,2级,54,良,
绍兴,2021-01-27,9°,4°,阴~小雨,东北风,2级,72,良,
绍兴,2021-01-28,13°,0°,多云~晴,西北风,3级,88,良,
绍兴,2021-01-29,10°,1°,晴,东北风,2级,80,良,
绍兴,2021-01-30,15°,9°,多云~阴,东南风,微,80,良,
绍兴,2021-01-31,20°,9°,多云~小雨,西南风,微,59,良,
绍兴,2021-02-01,11°,6°,小雨~多云,北风,1级,84,良,
绍兴,2021-02-02,10°,3°,多云,东北风,2级,81,良,
绍兴,2021-02-03,18°,6°,多云~晴,南风,2级,71,良,
绍兴,2021-02-04,11°,8°,晴~小雨,东北风,2级,99,良,
绍兴,2021-02-05,10°,9°,小雨~雾,西南风,1级,106,轻度,
绍兴,2021-02-06,18°,8°,多云~晴,西南风,1级,72,良,
绍兴,2021-02-07,20°,8°,雾~小雨,东北风,微,52,良,
绍兴,2021-02-08,8°,4°,小雨~阴,东北风,3级,56,良,
绍兴,2021-02-09,12°,7°,阴,东风,2级,30,优,
绍兴,2021-02-10,12°,9°,阴~小雨,东南风,1级,42,优,
绍兴,2021-02-11,10°,8°,中雨~阴,东北风,2级,33,优,
绍兴,2021-02-12,12°,9°,阴,东北风,1级,59,良,
绍兴,2021-02-13,17°,9°,阴~多云,东北风,1级,51,良,
绍兴,2021-02-14,21°,9°,阴~晴,西南风,1级,39,优,
绍兴,2021-02-15,16°,7°,阴,东北风,2级,59,良,
绍兴,2021-02-16,12°,3°,小雨~多云,东北风,1级,45,优,
绍兴,2021-02-17,9°,0°,多云~晴,东北风,2级,55,良,
绍兴,2021-02-18,12°,2°,晴,西北风,2级,46,优,
绍兴,2021-02-19,19°,8°,晴,西南风,2级,40,优,
绍兴,2021-02-20,24°,11°,晴,西南风,微,36,优,
绍兴,2021-02-21,25°,14°,晴~多云,西南风,2级,38,优,
绍兴,2021-02-22,27°,7°,阴~多云,东北风,2级,63,良,
绍兴,2021-02-23,13°,7°,多云,东北风,3级,44,优,
绍兴,2021-02-24,16°,11°,晴~多云,东风,2级,41,优,
绍兴,2021-02-25,19°,8°,阴~小雨,西北风,2级,50,优,
绍兴,2021-02-26,10°,9°,中雨~小雨,北风,微,26,优,
绍兴,2021-02-27,11°,9°,小雨~阴,东北风,2级,51,良,
绍兴,2021-02-28,15°,12°,阴~小雨,东风,1级,36,优,
绍兴,2021-03-01,14°,5°,中雨~小雨,西北风,2级,33,优,
绍兴,2021-03-02,11°,4°,阴,北风,3级,40,优,
绍兴,2021-03-03,10°,8°,阴~小雨,东南风,2级,41,优,
绍兴,2021-03-04,16°,5°,阴~多云,西风,1级,41,优,
绍兴,2021-03-05,13°,9°,小雨,东南风,2级,44,优,
绍兴,2021-03-06,11°,6°,小雨,东北风,3级,31,优,
绍兴,2021-03-07,8°,6°,小雨,西北风,2级,35,优,
绍兴,2021-03-08,12°,7°,小雨,东北风,2级,42,优,
绍兴,2021-03-09,12°,7°,阴~多云,东北风,微,62,良,
绍兴,2021-03-10,15°,8°,多云~小雨,东北风,2级,54,良,
绍兴,2021-03-11,13°,11°,中雨~小雨,东南风,1级,55,良,
绍兴,2021-03-12,16°,7°,阴,北风,2级,46,优,
绍兴,2021-03-13,18°,7°,多云,东北风,2级,65,良,
绍兴,2021-03-14,18°,10°,阴~多云,东风,1级,117,轻度,
绍兴,2021-03-15,28°,15°,晴~小雨,南风,2级,62,良,
绍兴,2021-03-16,17°,9°,中雨~小雨,东北风,2级,55,良,
绍兴,2021-03-17,10°,8°,小雨~阴,东北风,2级,39,优,
绍兴,2021-03-18,14°,11°,阴~小雨,东北风,微,50,优,
绍兴,2021-03-19,13°,11°,大雨~小雨,北风,1级,54,良,
绍兴,2021-03-20,13°,9°,阴~小雨,西北风,2级,34,优,
绍兴,2021-03-21,14°,5°,阴,北风,3级,87,良,
绍兴,2021-03-22,16°,4°,多云~晴,北风,2级,54,良,
绍兴,2021-03-23,20°,9°,阴~小雨,东南风,2级,60,良,
绍兴,2021-03-24,18°,8°,小雨~晴,东南风,1级,39,优,
绍兴,2021-03-25,21°,10°,小雨~晴,东北风,2级,55,良,
绍兴,2021-03-26,26°,16°,小雨~晴,东南风,微,47,优,
绍兴,2021-03-27,25°,15°,阴~小雨,西南风,2级,48,优,
绍兴,2021-03-28,25°,15°,多云~晴,东风,1级,46,优,
绍兴,2021-03-29,28°,16°,阴~小雨,东南风,1级,57,良,
绍兴,2021-03-30,16°,14°,小雨,东北风,2级,93,良,
绍兴,2021-03-31,21°,15°,小雨,东北风,微,142,轻度,
金华,2021-01-01,7°,-2°,小雨~晴,北风,1级,61,良,
金华,2021-01-02,10°,0°,晴,东风,1级,72,良,
金华,2021-01-03,11°,3°,小雨~多云,东北风,1级,83,良,
金华,2021-01-04,15°,7°,多云~阴,东北风,1级,92,良,
金华,2021-01-05,10°,3°,阴~小雨,东北风,1级,60,良,
金华,2021-01-06,6°,-1°,阴~雨夹雪,东北风,2级,57,良,
金华,2021-01-07,2°,-4°,雨夹雪~阴,东北风,2级,69,良,
金华,2021-01-08,3°,-4°,阴~晴,西北风,2级,60,良,
金华,2021-01-09,5°,-2°,晴,西北风,1级,56,良,
金华,2021-01-10,8°,-2°,小雨~多云,东北风,1级,66,良,
金华,2021-01-11,9°,-2°,小雨~晴,西北风,2级,87,良,
金华,2021-01-12,10°,0°,小雨~晴,西风,2级,76,良,
金华,2021-01-13,15°,4°,晴,西南风,1级,69,良,
金华,2021-01-14,19°,3°,小雨~晴,东南风,1级,77,良,
金华,2021-01-15,20°,4°,晴~多云,东南风,1级,89,良,
金华,2021-01-16,10°,0°,多云,东北风,2级,147,轻度,
金华,2021-01-17,8°,0°,小雨~晴,东北风,1级,75,良,
金华,2021-01-18,13°,1°,晴,西风,1级,78,良,
金华,2021-01-19,15°,4°,小雨~晴,东南风,2级,82,良,
金华,2021-01-20,19°,9°,小雨~晴,东南风,1级,62,良,
金华,2021-01-21,23°,13°,阴~小雨,东北风,1级,64,良,
金华,2021-01-22,14°,9°,小雨,东北风,1级,75,良,
金华,2021-01-23,11°,6°,小雨~阴,北风,1级,28,优,
金华,2021-01-24,12°,7°,小雨~多云,东北风,2级,43,优,
金华,2021-01-25,12°,9°,小雨,东北风,1级,74,良,
金华,2021-01-26,10°,8°,小雨~阴,西北风,1级,42,优,
金华,2021-01-27,11°,6°,阴~小雨,东北风,微,33,优,
金华,2021-01-28,15°,1°,阴~晴,西北风,2级,42,优,
金华,2021-01-29,12°,2°,小雨~晴,东风,1级,110,轻度,
金华,2021-01-30,17°,9°,阴,东风,1级,87,良,
金华,2021-01-31,21°,11°,阴~多云,东南风,1级,67,良,
金华,2021-02-01,16°,9°,小雨,西北风,1级,75,良,
金华,2021-02-02,15°,7°,阴,东北风,2级,53,良,
金华,2021-02-03,16°,9°,阴~多云,东南风,1级,86,良,
金华,2021-02-04,16°,10°,阴~多云,东北风,2级,107,轻度,
金华,2021-02-05,17°,10°,小雨,北风,1级,84,良,
金华,2021-02-06,19°,10°,多云,西北风,1级,44,优,
金华,2021-02-07,22°,9°,多云~小雨,东北风,1级,52,良,
金华,2021-02-08,11°,6°,小雨,东北风,2级,46,优,
金华,2021-02-09,11°,7°,小雨,东北风,2级,33,优,
金华,2021-02-10,9°,8°,中雨,东南风,1级,34,优,
金华,2021-02-11,11°,8°,中雨~阴,东北风,微,28,优,
金华,2021-02-12,14°,8°,小雨~多云,东北风,1级,42,优,
金华,2021-02-13,19°,11°,阴~多云,东北风,1级,42,优,
金华,2021-02-14,20°,10°,小雨~晴,西风,微,47,优,
金华,2021-02-15,21°,10°,多云~小雨,东北风,微,55,良,
金华,2021-02-16,12°,5°,小雨~多云,东北风,1级,70,良,
金华,2021-02-17,14°,2°,阴~晴,东北风,微,62,良,
金华,2021-02-18,15°,2°,阴~晴,东北风,1级,46,优,
金华,2021-02-19,19°,7°,阴~晴,西南风,1级,45,优,
金华,2021-02-20,23°,8°,小雨~晴,西南风,1级,38,优,
金华,2021-02-21,26°,12°,小雨~多云,西南风,1级,41,优,
金华,2021-02-22,21°,9°,阴,东北风,1级,66,良,
金华,2021-02-23,15°,8°,阴~多云,东风,2级,67,良,
金华,2021-02-24,21°,12°,晴~多云,东北风,2级,48,优,
金华,2021-02-25,24°,9°,阴~小雨,东北风,2级,40,优,
金华,2021-02-26,10°,8°,中雨~小雨,东北风,微,14,优,
金华,2021-02-27,13°,9°,阴,东北风,1级,23,优,
金华,2021-02-28,16°,12°,阴~小雨,东风,1级,33,优,
金华,2021-03-01,14°,7°,小雨,西北风,微,42,优,
金华,2021-03-02,13°,4°,阴,东北风,2级,25,优,
金华,2021-03-03,12°,8°,阴~小雨,东风,1级,50,优,
金华,2021-03-04,17°,8°,阴~多云,西北风,1级,52,良,
金华,2021-03-05,12°,9°,中雨,东北风,微,41,优,
金华,2021-03-06,11°,7°,小雨,东北风,2级,21,优,
金华,2021-03-07,9°,7°,阴,东北风,微,27,优,
金华,2021-03-08,14°,9°,小雨,东北风,1级,36,优,
金华,2021-03-09,14°,7°,小雨~多云,东北风,1级,45,优,
金华,2021-03-10,15°,10°,阴~小雨,东风,2级,51,良,
金华,2021-03-11,15°,12°,小雨,东风,1级,45,优,
金华,2021-03-12,20°,8°,阴,东北风,微,35,优,
金华,2021-03-13,17°,9°,阴,东北风,1级,49,优,
金华,2021-03-14,23°,10°,多云~晴,东风,1级,61,良,
金华,2021-03-15,28°,15°,晴~阴,东南风,微,56,良,
金华,2021-03-16,20°,11°,小雨,东北风,微,54,良,
金华,2021-03-17,13°,11°,中雨~阴,东北风,2级,27,优,
金华,2021-03-18,13°,12°,大雨~小雨,东北风,2级,40,优,
金华,2021-03-19,16°,12°,中雨~小雨,东北风,微,52,良,
金华,2021-03-20,13°,10°,小雨,东北风,1级,26,优,
金华,2021-03-21,12°,5°,小雨~阴,西北风,1级,54,良,
金华,2021-03-22,17°,4°,阴~晴,西北风,1级,70,良,
金华,2021-03-23,21°,9°,多云~小雨,东南风,1级,59,良,
金华,2021-03-24,18°,8°,阴~晴,西北风,1级,54,良,
金华,2021-03-25,23°,9°,晴,东风,微,63,良,
金华,2021-03-26,27°,13°,晴,东南风,2级,48,优,
金华,2021-03-27,28°,17°,多云~中雨,西风,2级,48,优,
金华,2021-03-28,26°,16°,小雨~晴,西北风,2级,45,优,
金华,2021-03-29,26°,17°,中雨~小雨,东南风,1级,71,良,
金华,2021-03-30,20°,16°,小雨~中雨,东北风,2级,61,良,
金华,2021-03-31,24°,18°,中雨~小雨,东南风,1级,42,优,
衢州,2021-01-01,7°,-3°,晴,西南风,1级,53,良,
衢州,2021-01-02,9°,-1°,晴,东北风,2级,63,良,
衢州,2021-01-03,9°,3°,多云,东北风,2级,73,良,
衢州,2021-01-04,14°,6°,多云~阴,东北风,1级,80,良,
衢州,2021-01-05,9°,3°,小雨,东北风,2级,60,良,
衢州,2021-01-06,6°,0°,阴~雨夹雪,东北风,2级,52,良,
衢州,2021-01-07,2°,-5°,雨夹雪~多云,东北风,2级,53,良,
衢州,2021-01-08,3°,-4°,阴~晴,西风,2级,50,优,
衢州,2021-01-09,6°,-3°,阴~晴,西南风,1级,51,良,
衢州,2021-01-10,7°,-2°,晴~多云,东北风,2级,62,良,
衢州,2021-01-11,10°,-1°,多云~晴,西风,2级,70,良,
衢州,2021-01-12,10°,-1°,晴,西南风,2级,70,良,
衢州,2021-01-13,16°,0°,晴,西南风,2级,73,良,
衢州,2021-01-14,18°,1°,晴,东南风,1级,71,良,
衢州,2021-01-15,20°,3°,晴,西南风,1级,74,良,
衢州,2021-01-16,10°,0°,多云,东北风,3级,135,轻度,
衢州,2021-01-17,8°,-2°,多云~晴,东北风,2级,76,良,
衢州,2021-01-18,12°,0°,晴,西南风,2级,86,良,
衢州,2021-01-19,15°,3°,晴,东北风,2级,86,良,
衢州,2021-01-20,18°,7°,晴,东北风,2级,72,良,
衢州,2021-01-21,22°,10°,晴~小雨,东北风,1级,65,良,
衢州,2021-01-22,14°,8°,小雨,东北风,1级,103,轻度,
衢州,2021-01-23,12°,7°,小雨~阴,西南风,2级,62,良,
衢州,2021-01-24,12°,7°,多云~晴,东北风,3级,45,优,
衢州,2021-01-25,11°,10°,阴~小雨,东北风,2级,57,良,
衢州,2021-01-26,10°,7°,阴,西南风,2级,36,优,
衢州,2021-01-27,10°,6°,阴~小雨,东北风,2级,34,优,
衢州,2021-01-28,15°,1°,阴~晴,西风,2级,40,优,
衢州,2021-01-29,11°,2°,晴,东北风,2级,104,轻度,
衢州,2021-01-30,14°,8°,多云~阴,东北风,微,96,良,
衢州,2021-01-31,19°,9°,多云,东北风,1级,85,良,
衢州,2021-02-01,16°,9°,小雨,西南风,微,72,良,
衢州,2021-02-02,15°,8°,阴,东北风,2级,56,良,
衢州,2021-02-03,13°,9°,阴~多云,东北风,1级,119,轻度,
衢州,2021-02-04,15°,9°,阴~小雨,东北风,2级,82,良,
衢州,2021-02-05,17°,9°,小雨~阴,西北风,微,77,良,
衢州,2021-02-06,18°,9°,多云~晴,西南风,2级,29,优,
衢州,2021-02-07,21°,9°,多云~小雨,东北风,1级,49,优,
衢州,2021-02-08,12°,5°,小雨,东北风,3级,47,优,
衢州,2021-02-09,9°,7°,阴~小雨,东北风,3级,35,优,
衢州,2021-02-10,9°,8°,中雨~小雨,东北风,2级,35,优,
衢州,2021-02-11,11°,7°,中雨~阴,东北风,3级,24,优,
衢州,2021-02-12,13°,9°,阴,东北风,2级,51,良,
衢州,2021-02-13,19°,10°,阴~多云,东北风,2级,34,优,
衢州,2021-02-14,20°,8°,阴~晴,西南风,2级,39,优,
衢州,2021-02-15,20°,9°,多云~小雨,东北风,2级,55,良,
衢州,2021-02-16,11°,5°,小雨~多云,东北风,微,77,良,
衢州,2021-02-17,15°,3°,阴~晴,东北风,1级,55,良,
衢州,2021-02-18,15°,6°,晴,东北风,微,50,优,
衢州,2021-02-19,19°,5°,晴,西南风,2级,43,优,
衢州,2021-02-20,23°,6°,晴,西南风,2级,42,优,
衢州,2021-02-21,26°,10°,晴~多云,西南风,微,48,优,
衢州,2021-02-22,21°,9°,阴~多云,西南风,1级,68,良,
衢州,2021-02-23,14°,9°,阴~多云,东北风,3级,73,良,
衢州,2021-02-24,20°,11°,晴~多云,东北风,微,52,良,
衢州,2021-02-25,19°,10°,阴~小雨,东北风,2级,48,优,
衢州,2021-02-26,10°,8°,中雨~小雨,东北风,2级,16,优,
衢州,2021-02-27,12°,8°,阴~多云,东北风,2级,21,优,
衢州,2021-02-28,15°,12°,阴~小雨,东北风,2级,30,优,
衢州,2021-03-01,14°,8°,小雨,西北风,微,35,优,
衢州,2021-03-02,13°,4°,阴,东北风,微,22,优,
衢州,2021-03-03,10°,8°,阴~小雨,东北风,2级,48,优,
衢州,2021-03-04,17°,8°,阴~小雨,西南风,微,43,优,
衢州,2021-03-05,11°,9°,中雨,东北风,2级,36,优,
衢州,2021-03-06,11°,7°,小雨,东北风,3级,19,优,
衢州,2021-03-07,8°,7°,阴,东北风,2级,21,优,
衢州,2021-03-08,12°,9°,中雨~小雨,东北风,2级,28,优,
衢州,2021-03-09,16°,8°,阴~多云,东北风,1级,23,优,
衢州,2021-03-10,14°,10°,阴~小雨,东北风,3级,45,优,
衢州,2021-03-11,14°,11°,小雨~阴,东北风,微,32,优,
衢州,2021-03-12,19°,9°,阴~多云,西风,2级,31,优,
衢州,2021-03-13,16°,10°,阴,东北风,2级,54,良,
衢州,2021-03-14,22°,10°,多云~晴,东北风,1级,58,良,
衢州,2021-03-15,27°,15°,晴~小雨,东北风,1级,55,良,
衢州,2021-03-16,19°,12°,小雨,东北风,2级,58,良,
衢州,2021-03-17,13°,11°,中雨~阴,东北风,微,31,优,
衢州,2021-03-18,13°,12°,小雨,东北风,2级,32,优,
衢州,2021-03-19,16°,13°,大雨~中雨,东北风,2级,43,优,
衢州,2021-03-20,13°,9°,小雨,西南风,1级,31,优,
衢州,2021-03-21,12°,5°,小雨~阴,东风,微,45,优,
衢州,2021-03-22,17°,4°,阴~晴,东风,1级,75,良,
衢州,2021-03-23,20°,9°,阴~小雨,东北风,1级,63,良,
衢州,2021-03-24,20°,7°,阴~晴,西南风,微,62,良,
衢州,2021-03-25,23°,9°,晴,东北风,2级,61,良,
衢州,2021-03-26,27°,13°,晴,东北风,微,47,优,
衢州,2021-03-27,28°,16°,阴~小雨,西风,2级,62,良,
衢州,2021-03-28,25°,14°,阴~晴,西南风,2级,38,优,
衢州,2021-03-29,24°,18°,中雨~小雨,东北风,1级,65,良,
衢州,2021-03-30,20°,16°,小雨,东北风,2级,54,良,
衢州,2021-03-31,21°,18°,中雨~小雨,东北风,微,35,优,
舟山,2021-01-01,6°,-1°,晴,西北风,3级,50,优,
舟山,2021-01-02,8°,3°,晴~多云,北风,3级,58,良,
舟山,2021-01-03,12°,7°,阴~小雨,东北风,3级,42,优,
舟山,2021-01-04,14°,8°,阴,东北风,3级,34,优,
舟山,2021-01-05,10°,4°,阴~多云,东北风,4级,41,优,
舟山,2021-01-06,7°,-2°,阴,北风,4级,40,优,
舟山,2021-01-07,0°,-6°,阴,西北风,6级,56,良,
舟山,2021-01-08,0°,-3°,阴~晴,西北风,微,41,优,
舟山,2021-01-09,3°,-3°,晴~多云,西北风,5级,55,良,
舟山,2021-01-10,6°,0°,多云,西北风,3级,61,良,
舟山,2021-01-11,7°,0°,多云~晴,西北风,4级,65,良,
舟山,2021-01-12,9°,3°,晴,西北风,4级,92,良,
舟山,2021-01-13,14°,3°,晴,西南风,3级,73,良,
舟山,2021-01-14,16°,9°,多云~晴,南风,3级,56,良,
舟山,2021-01-15,21°,3°,晴~多云,西南风,3级,72,良,
舟山,2021-01-16,7°,0°,阴~多云,北风,5级,58,良,
舟山,2021-01-17,5°,0°,多云~晴,北风,4级,60,良,
舟山,2021-01-18,9°,1°,晴,西南风,2级,76,良,
舟山,2021-01-19,12°,6°,晴~多云,东南风,3级,68,良,
舟山,2021-01-20,16°,9°,阴~多云,东南风,3级,31,优,
舟山,2021-01-21,18°,8°,阴~小雨,东南风,3级,33,优,
舟山,2021-01-22,13°,6°,阴~小雨,北风,微,30,优,
舟山,2021-01-23,8°,3°,阴~多云,西北风,4级,40,优,
舟山,2021-01-24,7°,6°,阴~多云,西北风,3级,75,良,
舟山,2021-01-25,15°,8°,阴~小雨,东北风,微,42,优,
舟山,2021-01-26,9°,5°,小雨~阴,西北风,3级,36,优,
舟山,2021-01-27,9°,5°,多云~小雨,北风,3级,41,优,
舟山,2021-01-28,11°,2°,多云~晴,西北风,4级,59,良,
舟山,2021-01-29,9°,1°,晴,东北风,3级,44,优,
舟山,2021-01-30,12°,7°,晴~阴,南风,微,40,优,
舟山,2021-01-31,17°,8°,阴~小雨,南风,4级,30,优,
舟山,2021-02-01,15°,5°,小雨~阴,西北风,3级,44,优,
舟山,2021-02-02,12°,4°,多云,东北风,3级,56,良,
舟山,2021-02-03,13°,7°,晴,东南风,微,52,良,
舟山,2021-02-04,13°,5°,晴~小雨,东北风,3级,73,良,
舟山,2021-02-05,12°,8°,小雨,东南风,微,59,良,
舟山,2021-02-06,17°,6°,多云~晴,西北风,2级,45,优,
舟山,2021-02-07,19°,8°,多云~阴,东南风,2级,45,优,
舟山,2021-02-08,9°,5°,阴,东北风,4级,38,优,
舟山,2021-02-09,11°,7°,阴,东北风,3级,23,优,
舟山,2021-02-10,12°,8°,阴~小雨,东南风,2级,23,优,
舟山,2021-02-11,10°,8°,大雨~小雨,东北风,4级,22,优,
舟山,2021-02-12,13°,9°,小雨~多云,东北风,3级,30,优,
舟山,2021-02-13,14°,8°,小雨~阴,东北风,2级,35,优,
舟山,2021-02-14,20°,10°,多云~晴,西北风,2级,35,优,
舟山,2021-02-15,13°,4°,阴,北风,4级,46,优,
舟山,2021-02-16,9°,3°,小雨~多云,东北风,2级,33,优,
舟山,2021-02-17,8°,1°,晴,北风,4级,34,优,
舟山,2021-02-18,9°,0°,晴,西北风,4级,39,优,
舟山,2021-02-19,14°,8°,多云~晴,南风,3级,41,优,
舟山,2021-02-20,22°,9°,晴,西南风,3级,42,优,
舟山,2021-02-21,21°,11°,晴~多云,南风,3级,32,优,
舟山,2021-02-22,25°,7°,阴~多云,北风,3级,54,良,
舟山,2021-02-23,13°,8°,晴~多云,东北风,4级,35,优,
舟山,2021-02-24,17°,11°,多云,东风,3级,32,优,
舟山,2021-02-25,19°,10°,多云~小雨,东南风,4级,49,优,
舟山,2021-02-26,11°,9°,中雨~小雨,北风,4级,25,优,
舟山,2021-02-27,12°,10°,小雨,东北风,4级,25,优,
舟山,2021-02-28,14°,11°,小雨,东北风,2级,21,优,
舟山,2021-03-01,16°,5°,小雨,西北风,4级,24,优,
舟山,2021-03-02,9°,5°,阴,北风,5级,26,优,
舟山,2021-03-03,12°,9°,阴~小雨,东风,3级,36,优,
舟山,2021-03-04,15°,6°,小雨~晴,西北风,3级,28,优,
舟山,2021-03-05,12°,9°,阴~小雨,东南风,2级,29,优,
舟山,2021-03-06,11°,9°,小雨,东北风,3级,25,优,
舟山,2021-03-07,10°,9°,阴,北风,3级,32,优,
舟山,2021-03-08,14°,8°,阴~小雨,东北风,3级,33,优,
舟山,2021-03-09,12°,8°,阴~多云,东北风,2级,32,优,
舟山,2021-03-10,16°,10°,晴~小雨,东北风,微,41,优,
舟山,2021-03-11,12°,10°,中雨~阴,东南风,3级,40,优,
舟山,2021-03-12,14°,7°,多云~阴,西北风,4级,34,优,
舟山,2021-03-13,16°,7°,阴~多云,东北风,2级,43,优,
舟山,2021-03-14,17°,9°,晴~多云,东南风,3级,45,优,
舟山,2021-03-15,21°,13°,晴~小雨,南风,5级,30,优,
舟山,2021-03-16,16°,9°,阴~小雨,北风,3级,28,优,
舟山,2021-03-17,11°,8°,小雨~多云,东北风,微,48,优,
舟山,2021-03-18,14°,11°,多云~小雨,东北风,2级,47,优,
舟山,2021-03-19,14°,10°,暴雨~小雨,东北风,2级,43,优,
舟山,2021-03-20,12°,7°,阴~多云,西北风,4级,22,优,
舟山,2021-03-21,12°,6°,阴~多云,北风,5级,59,良,
舟山,2021-03-22,14°,5°,多云~晴,北风,3级,42,优,
舟山,2021-03-23,15°,10°,阴~小雨,东南风,微,60,良,
舟山,2021-03-24,14°,10°,中雨~晴,东北风,3级,25,优,
舟山,2021-03-25,20°,10°,晴,北风,微,34,优,
舟山,2021-03-26,19°,14°,多云~小雨,东南风,3级,34,优,
舟山,2021-03-27,20°,13°,小雨,南风,3级,26,优,
舟山,2021-03-28,23°,12°,阴~晴,西北风,2级,46,优,
舟山,2021-03-29,22°,13°,阴~小雨,东南风,3级,40,优,
舟山,2021-03-30,15°,13°,阴~小雨,东北风,微,138,轻度,
舟山,2021-03-31,17°,14°,大雨~小雨,东南风,3级,123,轻度,
台州,2021-01-01,6°,-1°,晴,北风,2级,54,良,
